anime_id,name,genre,type,episodes,rating,members,popularity_tier,episode_bucket,is_highly_rated,genre_list
23755,Nanatsu no Taizai,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural",TV,24.0,8.42,331627,Popular,Standard,1,"['Action', 'Adventure', 'Ecchi', 'Fantasy', 'Shounen', 'Supernatural']"
4081,Natsume Yuujinchou,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13.0,8.42,210736,Popular,Standard,1,"['Drama', 'Fantasy', 'Shoujo', 'Slice of Life', 'Supernatural']"
4155,One Piece Film: Strong World,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1.0,8.42,85020,Moderate,Single,1,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen']"
1889,Higurashi no Naku Koro ni Kai,"Mystery, Psychological, Supernatural, Thriller",TV,24.0,8.41,218101,Popular,Standard,1,"['Mystery', 'Psychological', 'Supernatural', 'Thriller']"
137,Hunter x Hunter OVA,"Action, Adventure, Shounen, Super Power",OVA,8.0,8.41,53168,Moderate,Short,1,"['Action', 'Adventure', 'Shounen', 'Super Power']"
139,Hunter x Hunter: Greed Island Final,"Action, Adventure, Shounen, Super Power",OVA,14.0,8.41,55787,Moderate,Standard,1,"['Action', 'Adventure', 'Shounen', 'Super Power']"
23317,Kuroshitsuji: Book of Murder,"Comedy, Demons, Fantasy, Historical, Mystery, Shounen, Supernatural",OVA,2.0,8.41,67261,Moderate,Short,1,"['Comedy', 'Demons', 'Fantasy', 'Historical', 'Mystery', 'Shounen', 'Supernatural']"
558,Major S2,"Comedy, Drama, Shounen, Sports",TV,26.0,8.41,30689,Moderate,Standard,1,"['Comedy', 'Drama', 'Shounen', 'Sports']"
5040,One Outs,"Psychological, Seinen, Sports",TV,25.0,8.41,83056,Moderate,Standard,1,"['Psychological', 'Seinen', 'Sports']"
57,Beck,"Comedy, Drama, Music, Shounen, Slice of Life",TV,26.0,8.4,148328,Popular,Standard,1,"['Comedy', 'Drama', 'Music', 'Shounen', 'Slice of Life']"
33,Berserk,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",TV,25.0,8.4,226430,Popular,Standard,1,"['Action', 'Adventure', 'Demons', 'Drama', 'Fantasy', 'Horror', 'Military', 'Romance', 'Seinen', 'Supernatural']"
5,Cowboy Bebop: Tengoku no Tobira,"Action, Drama, Mystery, Sci-Fi, Space",Movie,1.0,8.4,137636,Popular,Single,1,"['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Space']"
1842,Major S3,"Drama, Shounen, Sports",TV,26.0,8.4,29528,Moderate,Standard,1,"['Drama', 'Shounen', 'Sports']"
6336,Mobile Suit Gundam Unicorn,"Action, Drama, Mecha, Military, Sci-Fi, Space",OVA,7.0,8.4,42076,Moderate,Short,1,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']"
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",OVA,1.0,8.4,28302,Moderate,Single,1,"['Drama', 'Fantasy', 'Shoujo', 'Slice of Life', 'Supernatural']"
1210,NHK ni Youkoso!,"Comedy, Drama, Psychological, Romance",TV,24.0,8.4,291228,Popular,Standard,1,"['Comedy', 'Drama', 'Psychological', 'Romance']"
338,Rose of Versailles,"Adventure, Drama, Historical, Romance, Shoujo",TV,40.0,8.4,32188,Moderate,Long,1,"['Adventure', 'Drama', 'Historical', 'Romance', 'Shoujo']"
13759,Sakurasou no Pet na Kanojo,"Comedy, Drama, Romance, School, Slice of Life",TV,24.0,8.4,380375,Popular,Standard,1,"['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life']"
6547,Angel Beats!,"Action, Comedy, Drama, School, Supernatural",TV,13.0,8.39,717796,Mega Hit,Standard,1,"['Action', 'Comedy', 'Drama', 'School', 'Supernatural']"
5081,Bakemonogatari,"Mystery, Romance, Supernatural, Vampire",TV,15.0,8.39,482268,Popular,Standard,1,"['Mystery', 'Romance', 'Supernatural', 'Vampire']"
32867,Bungou Stray Dogs 2nd Season,"Mystery, Seinen, Supernatural",TV,12.0,8.39,83641,Moderate,Short,1,"['Mystery', 'Seinen', 'Supernatural']"
264,Hajime no Ippo: Champion Road,"Comedy, Shounen, Sports",Special,1.0,8.39,47840,Moderate,Single,1,"['Comedy', 'Shounen', 'Sports']"
12859,One Piece Film: Z,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1.0,8.39,76051,Moderate,Single,1,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen']"
853,Ouran Koukou Host Club,"Comedy, Harem, Romance, School, Shoujo",TV,26.0,8.39,422271,Popular,Standard,1,"['Comedy', 'Harem', 'Romance', 'School', 'Shoujo']"
5460,Detective Conan Movie 13: The Raven Chaser,"Action, Mystery, Police, Shounen",Movie,1.0,8.38,21798,Moderate,Single,1,"['Action', 'Mystery', 'Police', 'Shounen']"
6746,Durarara!!,"Action, Mystery, Supernatural",TV,24.0,8.38,556431,Mega Hit,Standard,1,"['Action', 'Mystery', 'Supernatural']"
5690,Nodame Cantabile Finale,"Comedy, Josei, Music, Romance",TV,11.0,8.38,67697,Moderate,Short,1,"['Comedy', 'Josei', 'Music', 'Romance']"
329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",TV,26.0,8.38,105044,Popular,Standard,1,"['Drama', 'Romance', 'Sci-Fi', 'Seinen', 'Space']"
34240,Shelter,"Music, Sci-Fi",Music,1.0,8.38,71136,Moderate,Single,1,"['Music', 'Sci-Fi']"
513,Tenkuu no Shiro Laputa,"Adventure, Fantasy, Romance, Sci-Fi",Movie,1.0,8.38,151061,Popular,Single,1,"['Adventure', 'Fantasy', 'Romance', 'Sci-Fi']"
6945,Gintama: Shiroyasha Koutan,"Action, Comedy, Historical, Parody, Sci-Fi",Special,1.0,8.37,27213,Moderate,Single,1,"['Action', 'Comedy', 'Historical', 'Parody', 'Sci-Fi']"
1142,Hachimitsu to Clover II,"Drama, Josei, Romance",TV,12.0,8.37,61493,Moderate,Short,1,"['Drama', 'Josei', 'Romance']"
6811,InuYasha: Kanketsu-hen,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,26.0,8.37,99128,Moderate,Standard,1,"['Action', 'Adventure', 'Comedy', 'Demons', 'Fantasy', 'Magic', 'Romance', 'Shounen', 'Supernatural']"
16664,Kaguya-hime no Monogatari,"Fantasy, Historical",Movie,1.0,8.37,45547,Moderate,Single,1,"['Fantasy', 'Historical']"
1604,Katekyo Hitman Reborn!,"Action, Comedy, Shounen, Super Power",TV,203.0,8.37,258103,Popular,Very Long,1,"['Action', 'Comedy', 'Shounen', 'Super Power']"
22145,Kuroshitsuji: Book of Circus,"Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,10.0,8.37,122895,Popular,Short,1,"['Comedy', 'Demons', 'Fantasy', 'Historical', 'Shounen', 'Supernatural']"
2966,Ookami to Koushinryou,"Adventure, Fantasy, Historical, Romance",TV,13.0,8.37,334932,Popular,Standard,1,"['Adventure', 'Fantasy', 'Historical', 'Romance']"
31964,Boku no Hero Academia,"Action, Comedy, School, Shounen, Super Power",TV,13.0,8.36,282002,Popular,Standard,1,"['Action', 'Comedy', 'School', 'Shounen', 'Super Power']"
19363,Gin no Saji 2nd Season,"Comedy, School, Shounen, Slice of Life",TV,11.0,8.36,67032,Moderate,Short,1,"['Comedy', 'School', 'Shounen', 'Slice of Life']"
18195,Little Busters!: Refrain,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13.0,8.36,71820,Moderate,Standard,1,"['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life', 'Supernatural']"
9890,Major: Message,"Comedy, Drama, Sports",OVA,1.0,8.36,12282,Moderate,Single,1,"['Comedy', 'Drama', 'Sports']"
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13.0,8.36,27532,Moderate,Standard,1,"['Action', 'Adventure', 'Martial Arts', 'Shounen', 'Super Power', 'Supernatural']"
9863,SKET Dance,"Comedy, School, Shounen",TV,77.0,8.36,101027,Popular,Very Long,1,"['Comedy', 'School', 'Shounen']"
7674,Bakuman.,"Comedy, Romance, Shounen",TV,25.0,8.35,246899,Popular,Standard,1,"['Comedy', 'Romance', 'Shounen']"
11843,Danshi Koukousei no Nichijou,"Comedy, School, Shounen, Slice of Life",TV,12.0,8.35,258914,Popular,Short,1,"['Comedy', 'School', 'Shounen', 'Slice of Life']"
16782,Kotonoha no Niwa,"Drama, Psychological, Romance, Slice of Life",Movie,1.0,8.35,189741,Popular,Single,1,"['Drama', 'Psychological', 'Romance', 'Slice of Life']"
28675,Kyoukai no Kanata Movie: I'll Be Here - Mirai-hen,"Fantasy, Slice of Life, Supernatural",Movie,1.0,8.35,59815,Moderate,Single,1,"['Fantasy', 'Slice of Life', 'Supernatural']"
3226,Major S4,"Comedy, Drama, Shounen, Sports",TV,26.0,8.35,28002,Moderate,Standard,1,"['Comedy', 'Drama', 'Shounen', 'Sports']"
21557,Omoide no Marnie,"Drama, Mystery, Psychological",Movie,1.0,8.35,53590,Moderate,Single,1,"['Drama', 'Mystery', 'Psychological']"
31715,Working!!!: Lord of the Takanashi,"Comedy, Romance, Slice of Life",Special,1.0,8.34,31856,Moderate,Single,1,"['Comedy', 'Romance', 'Slice of Life']"
43,Ghost in the Shell,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1.0,8.34,223036,Popular,Single,1,"['Action', 'Mecha', 'Police', 'Psychological', 'Sci-Fi', 'Seinen']"
9617,K-On! Movie,"Comedy, Music, Slice of Life",Movie,1.0,8.34,115252,Popular,Single,1,"['Comedy', 'Music', 'Slice of Life']"
31051,Kuroko no Basket: Saikou no Present Desu,"Action, School, Shounen, Sports",Special,1.0,8.34,22900,Moderate,Single,1,"['Action', 'School', 'Shounen', 'Sports']"
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,"Action, Comedy, Drama, Magic, Super Power",Movie,1.0,8.34,13315,Moderate,Single,1,"['Action', 'Comedy', 'Drama', 'Magic', 'Super Power']"
1033,Sennen Joyuu,"Action, Adventure, Drama, Fantasy, Historical, Romance",Movie,1.0,8.34,58492,Moderate,Single,1,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Historical', 'Romance']"
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,"Sci-Fi, Thriller",Special,1.0,8.34,38147,Moderate,Single,1,"['Sci-Fi', 'Thriller']"
3091,xxxHOLiC Kei,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,13.0,8.34,74941,Moderate,Standard,1,"['Comedy', 'Drama', 'Mystery', 'Psychological', 'Supernatural']"
12115,Berserk: Ougon Jidai-hen III - Kourin,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1.0,8.33,65594,Moderate,Single,1,"['Action', 'Adventure', 'Demons', 'Drama', 'Fantasy', 'Horror', 'Military', 'Seinen', 'Supernatural']"
28223,Death Parade,"Drama, Game, Mystery, Psychological, Thriller",TV,12.0,8.33,383914,Popular,Short,1,"['Drama', 'Game', 'Mystery', 'Psychological', 'Thriller']"
121,Fullmetal Alchemist,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",TV,51.0,8.33,600384,Mega Hit,Long,1,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Military', 'Shounen']"
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,"Game, Psychological, Seinen, Thriller",TV,26.0,8.33,98996,Moderate,Standard,1,"['Game', 'Psychological', 'Seinen', 'Thriller']"
138,Hunter x Hunter: Greed Island,"Action, Adventure, Shounen, Super Power",OVA,8.0,8.33,57029,Moderate,Short,1,"['Action', 'Adventure', 'Shounen', 'Super Power']"
6675,Redline,"Action, Cars, Sci-Fi, Sports",Movie,1.0,8.33,109392,Popular,Single,1,"['Action', 'Cars', 'Sci-Fi', 'Sports']"
10800,Chihayafuru,"Drama, Game, Josei, Slice of Life, Sports",TV,25.0,8.32,158561,Popular,Standard,1,"['Drama', 'Game', 'Josei', 'Slice of Life', 'Sports']"
32005,Detective Conan Movie 20: The Darkest Nightmare,"Action, Mystery, Police, Shounen",Movie,1.0,8.32,6229,Niche,Single,1,"['Action', 'Mystery', 'Police', 'Shounen']"
813,Dragon Ball Z,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,291.0,8.32,375662,Popular,Very Long,1,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']"
27821,Fate/stay night: Unlimited Blade Works - Prologue,"Action, Fantasy, Magic, Shounen, Supernatural",Special,1.0,8.32,106382,Popular,Single,1,"['Action', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']"
28725,Kokoro ga Sakebitagatterunda.,"Drama, Romance, School",Movie,1.0,8.32,59652,Moderate,Single,1,"['Drama', 'Romance', 'School']"
585,Mimi wo Sumaseba,"Adventure, Drama, Fantasy, Romance, Slice of Life",Movie,1.0,8.32,94435,Moderate,Single,1,"['Adventure', 'Drama', 'Fantasy', 'Romance', 'Slice of Life']"
16067,Nagi no Asukara,"Drama, Fantasy, Romance",TV,26.0,8.32,224947,Popular,Standard,1,"['Drama', 'Fantasy', 'Romance']"
30,Neon Genesis Evangelion,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",TV,26.0,8.32,461946,Popular,Standard,1,"['Action', 'Dementia', 'Drama', 'Mecha', 'Psychological', 'Sci-Fi']"
31490,One Piece Film: Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1.0,8.32,18642,Moderate,Single,1,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen']"
759,Tokyo Godfathers,"Comedy, Drama",Movie,1.0,8.32,89424,Moderate,Single,1,"['Comedy', 'Drama']"
6,Trigun,"Action, Comedy, Sci-Fi",TV,26.0,8.32,283069,Popular,Standard,1,"['Action', 'Comedy', 'Sci-Fi']"
6864,xxxHOLiC Rou,"Mystery, Supernatural",OVA,2.0,8.32,36353,Moderate,Short,1,"['Mystery', 'Supernatural']"
9735,Gintama: Shinyaku Benizakura-hen,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1.0,8.31,14002,Moderate,Single,1,"['Action', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Sci-Fi', 'Shounen']"
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1.0,8.31,88164,Moderate,Single,1,"['Drama', 'Magic', 'Psychological', 'Thriller']"
11123,Sekaiichi Hatsukoi 2,"Comedy, Drama, Romance, Shounen Ai",TV,12.0,8.31,69253,Moderate,Short,1,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']"
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,"Comedy, Drama, Romance, School",TV,13.0,8.31,222994,Popular,Standard,1,"['Comedy', 'Drama', 'Romance', 'School']"
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,"Comedy, Romance, School",OVA,1.0,8.31,35120,Moderate,Single,1,"['Comedy', 'Romance', 'School']"
962,Aria The Natural,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,26.0,8.3,39596,Moderate,Standard,1,"['Fantasy', 'Sci-Fi', 'Shounen', 'Slice of Life']"
1519,Black Lagoon: The Second Barrage,"Action, Seinen",TV,12.0,8.3,203233,Popular,Short,1,"['Action', 'Seinen']"
2167,Clannad,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,23.0,8.3,566690,Mega Hit,Standard,1,"['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life', 'Supernatural']"
16706,Kami nomi zo Shiru Sekai: Megami-hen,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12.0,8.3,142612,Popular,Short,1,"['Comedy', 'Harem', 'Romance', 'Shounen', 'Supernatural']"
5681,Summer Wars,"Comedy, Sci-Fi",Movie,1.0,8.3,223359,Popular,Single,1,"['Comedy', 'Sci-Fi']"
3901,Baccano! Specials,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",Special,3.0,8.29,100412,Popular,Short,1,"['Action', 'Comedy', 'Historical', 'Mystery', 'Seinen', 'Supernatural']"
6467,Detective Conan Movie 14: The Lost Ship in the Sky,"Action, Mystery, Police, Shounen",Movie,1.0,8.29,20602,Moderate,Single,1,"['Action', 'Mystery', 'Police', 'Shounen']"
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,"Game, Psychological, Seinen, Thriller",TV,26.0,8.29,55566,Moderate,Standard,1,"['Game', 'Psychological', 'Seinen', 'Thriller']"
22507,Initial D Final Stage,"Cars, Seinen, Sports",TV,4.0,8.29,19702,Moderate,Short,1,"['Cars', 'Seinen', 'Sports']"
3701,Kaiba,"Adventure, Mystery, Romance, Sci-Fi",TV,12.0,8.29,56927,Moderate,Short,1,"['Adventure', 'Mystery', 'Romance', 'Sci-Fi']"
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1.0,8.29,17247,Moderate,Single,1,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen', 'Super Power']"
33255,Saiki Kusuo no Ψ-nan (TV),"Comedy, School, Shounen, Supernatural",TV,120.0,8.29,47092,Moderate,Very Long,1,"['Comedy', 'School', 'Shounen', 'Supernatural']"
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1.0,8.28,60637,Moderate,Single,1,"['Comedy', 'Drama', 'Fantasy', 'Magic', 'Romance', 'Shoujo']"
265,Hajime no Ippo: Mashiba vs. Kimura,"Comedy, Shounen, Sports",OVA,1.0,8.28,40623,Moderate,Single,1,"['Comedy', 'Shounen', 'Sports']"
25681,Kamisama Hajimemashita◎,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,12.0,8.28,91796,Moderate,Short,1,"['Comedy', 'Demons', 'Fantasy', 'Romance', 'Shoujo', 'Supernatural']"
4722,Skip Beat!,"Comedy, Drama, Romance, Shoujo",TV,25.0,8.28,134818,Popular,Standard,1,"['Comedy', 'Drama', 'Romance', 'Shoujo']"
24277,Yowamushi Pedal: Grande Road,"Comedy, Drama, Shounen, Sports",TV,24.0,8.28,50778,Moderate,Standard,1,"['Comedy', 'Drama', 'Shounen', 'Sports']"
239,Gankutsuou,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",TV,24.0,8.27,103828,Popular,Standard,1,"['Drama', 'Mystery', 'Sci-Fi', 'Supernatural', 'Thriller']"
512,Majo no Takkyuubin,"Adventure, Comedy, Drama, Fantasy, Magic, Romance",Movie,1.0,8.27,152331,Popular,Single,1,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Romance']"
4477,Nodame Cantabile: Paris-hen,"Comedy, Josei, Music, Romance, Slice of Life",TV,11.0,8.27,70822,Moderate,Short,1,"['Comedy', 'Josei', 'Music', 'Romance', 'Slice of Life']"
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1.0,8.27,24707,Moderate,Single,1,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen', 'Super Power']"
31174,Osomatsu-san,"Comedy, Parody",TV,25.0,8.27,60988,Moderate,Standard,1,"['Comedy', 'Parody']"
23327,Space☆Dandy 2nd Season,"Comedy, Sci-Fi, Space",TV,13.0,8.27,60918,Moderate,Standard,1,"['Comedy', 'Sci-Fi', 'Space']"
5365,Tsumiki no Ie,Drama,Movie,1.0,8.27,45189,Moderate,Single,1,['Drama']
3702,Detroit Metal City,"Comedy, Music",OVA,12.0,8.26,104893,Popular,Short,1,"['Comedy', 'Music']"
3167,Eve no Jikan,"Sci-Fi, Slice of Life",ONA,6.0,8.26,99074,Moderate,Short,1,"['Sci-Fi', 'Slice of Life']"
7465,Eve no Jikan (Movie),"Sci-Fi, Slice of Life",Movie,1.0,8.26,66376,Moderate,Single,1,"['Sci-Fi', 'Slice of Life']"
7054,Kaichou wa Maid-sama!,"Comedy, Romance, School, Shoujo",TV,26.0,8.26,391628,Popular,Standard,1,"['Comedy', 'Romance', 'School', 'Shoujo']"
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,"Adventure, Sci-Fi, Shounen",OVA,13.0,8.26,23701,Moderate,Standard,1,"['Adventure', 'Sci-Fi', 'Shounen']"
23283,Zankyou no Terror,"Psychological, Thriller",TV,11.0,8.26,342893,Popular,Short,1,"['Psychological', 'Thriller']"
2025,Darker than Black: Kuro no Keiyakusha,"Action, Mystery, Sci-Fi, Super Power",TV,25.0,8.25,440334,Popular,Standard,1,"['Action', 'Mystery', 'Sci-Fi', 'Super Power']"
235,Detective Conan,"Adventure, Comedy, Mystery, Police, Shounen",TV,,8.25,114702,Popular,Unknown,1,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']"
1364,Detective Conan Movie 05: Countdown to Heaven,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1.0,8.25,25432,Moderate,Single,1,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']"
18689,Diamond no Ace,"Comedy, School, Shounen, Sports",TV,75.0,8.25,81384,Moderate,Very Long,1,"['Comedy', 'School', 'Shounen', 'Sports']"
22043,Fairy Tail (2014),"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,102.0,8.25,255076,Popular,Very Long,1,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']"
31988,Hibike! Euphonium 2,"Drama, Music, School",TV,13.0,8.25,47716,Moderate,Standard,1,"['Drama', 'Music', 'School']"
20899,JoJo no Kimyou na Bouken: Stardust Crusaders,"Action, Adventure, Drama, Shounen, Supernatural",TV,24.0,8.25,120089,Popular,Standard,1,"['Action', 'Adventure', 'Drama', 'Shounen', 'Supernatural']"
1453,Maison Ikkoku,"Comedy, Drama, Romance, Slice of Life",TV,96.0,8.25,22079,Moderate,Very Long,1,"['Comedy', 'Drama', 'Romance', 'Slice of Life']"
23623,Non Non Biyori Repeat,"Comedy, School, Seinen, Slice of Life",TV,12.0,8.26,64230,Moderate,Short,1,"['Comedy', 'School', 'Seinen', 'Slice of Life']"
1559,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, Martial Arts, School, Shounen",TV,50.0,8.25,129112,Popular,Long,1,"['Action', 'Comedy', 'Martial Arts', 'School', 'Shounen']"
1382,Yuusha-Ou GaoGaiGar Final,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,8.0,8.25,5001,Niche,Short,1,"['Adventure', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen']"
23289,Gekkan Shoujo Nozaki-kun,"Comedy, Romance, School",TV,12.0,8.24,292622,Popular,Short,1,"['Comedy', 'Romance', 'School']"
18,Initial D Fourth Stage,"Action, Cars, Drama, Seinen, Sports",TV,24.0,8.24,41584,Moderate,Standard,1,"['Action', 'Cars', 'Drama', 'Seinen', 'Sports']"
4814,Junjou Romantica 2,"Comedy, Drama, Romance, Shounen Ai",TV,12.0,8.24,87617,Moderate,Short,1,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']"
16662,Kaze Tachinu,"Drama, Historical, Romance",Movie,1.0,8.24,75359,Moderate,Single,1,"['Drama', 'Historical', 'Romance']"
12031,Kingdom,"Action, Historical, Military, Seinen",TV,38.0,8.24,54211,Moderate,Long,1,"['Action', 'Historical', 'Military', 'Seinen']"
8129,Kuragehime,"Comedy, Josei, Slice of Life",TV,11.0,8.24,108053,Popular,Short,1,"['Comedy', 'Josei', 'Slice of Life']"
14513,Magi: The Labyrinth of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25.0,8.24,317513,Popular,Standard,1,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']"
2581,Mobile Suit Gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25.0,8.24,120351,Popular,Standard,1,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']"
30015,ReLIFE,"Romance, School, Slice of Life",TV,13.0,8.24,202249,Popular,Standard,1,"['Romance', 'School', 'Slice of Life']"
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13.0,8.24,40355,Moderate,Standard,1,"['Action', 'Adventure', 'Martial Arts', 'Shounen', 'Super Power', 'Supernatural']"
1827,Seirei no Moribito,"Action, Adventure, Fantasy, Historical",TV,26.0,8.24,106888,Popular,Standard,1,"['Action', 'Adventure', 'Fantasy', 'Historical']"
25013,Akatsuki no Yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",TV,24.0,8.23,216674,Popular,Standard,1,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Shoujo']"
